"2018","type","DGP","niter"
-0.0139922042958256,"est",1,94
0.0801138103374911,"se",1,94
1,"coverage",1,94
37.8715529441833,"time",1,94
0.198854532275613,"est",2,94
0.303901222789188,"se",2,94
1,"coverage",2,94
31.9134199619293,"time",2,94
0.050762229345052,"est",1,95
0.0633487248191698,"se",1,95
1,"coverage",1,95
37.3636040687561,"time",1,95
0.00770950988336061,"est",2,95
0.247629788339203,"se",2,95
1,"coverage",2,95
34.8656001091003,"time",2,95
-0.076832245756715,"est",1,96
0.0656408698236766,"se",1,96
1,"coverage",1,96
35.990926027298,"time",1,96
0.0493968842669972,"est",2,96
0.293872221848163,"se",2,96
1,"coverage",2,96
30.6367008686066,"time",2,96
-0.0463700234207476,"est",1,97
0.0655391605837053,"se",1,97
1,"coverage",1,97
38.4410560131073,"time",1,97
0.067458753682688,"est",2,97
0.261476270599996,"se",2,97
1,"coverage",2,97
31.4125771522522,"time",2,97
0.051605370979364,"est",1,98
0.0521335108059305,"se",1,98
1,"coverage",1,98
28.1564548015594,"time",1,98
0.0855517221597157,"est",2,98
0.298971977056759,"se",2,98
1,"coverage",2,98
32.4076318740845,"time",2,98
0.0661118745541858,"est",1,99
0.0526215691883285,"se",1,99
1,"coverage",1,99
35.3211839199066,"time",1,99
-0.336024289376033,"est",2,99
0.318507378590968,"se",2,99
1,"coverage",2,99
32.0611350536346,"time",2,99
-0.0180290735879929,"est",1,100
0.0604281876704991,"se",1,100
1,"coverage",1,100
34.4106879234314,"time",1,100
0.107893344731595,"est",2,100
0.372782972587095,"se",2,100
1,"coverage",2,100
34.9849750995636,"time",2,100
0.0477998236032793,"est",1,101
0.0575687551592636,"se",1,101
1,"coverage",1,101
35.3720772266388,"time",1,101
0.386744342161613,"est",2,101
0.283107456931399,"se",2,101
1,"coverage",2,101
38.4110729694366,"time",2,101
-0.0735723313221062,"est",1,102
0.0688493182870088,"se",1,102
1,"coverage",1,102
29.5823609828949,"time",1,102
0.00519039672621346,"est",2,102
0.27934218493507,"se",2,102
1,"coverage",2,102
35.2094700336456,"time",2,102
-0.110484527265521,"est",1,103
0.0506168569333598,"se",1,103
0,"coverage",1,103
36.8759999275208,"time",1,103
-0.383749793819786,"est",2,103
0.284205393423968,"se",2,103
1,"coverage",2,103
39.999755859375,"time",2,103
-0.0232298778877489,"est",1,104
0.0700345388931273,"se",1,104
1,"coverage",1,104
32.5159649848938,"time",1,104
0.0601494886535372,"est",2,104
0.2782991257143,"se",2,104
1,"coverage",2,104
39.300940990448,"time",2,104
-0.0615221647088813,"est",1,105
0.0653811068427353,"se",1,105
1,"coverage",1,105
39.7283010482788,"time",1,105
-0.256282216233603,"est",2,105
0.272114417361542,"se",2,105
1,"coverage",2,105
37.9142179489136,"time",2,105
0.0477613018304428,"est",1,106
0.0623381435512782,"se",1,106
1,"coverage",1,106
28.4786789417267,"time",1,106
-0.0222345021513721,"est",2,106
0.307180091226372,"se",2,106
1,"coverage",2,106
31.9132788181305,"time",2,106
-0.00727414503280244,"est",1,107
0.0592539495833744,"se",1,107
1,"coverage",1,107
33.8293881416321,"time",1,107
0.350342762854751,"est",2,107
0.378481517772724,"se",2,107
1,"coverage",2,107
35.6742610931396,"time",2,107
-0.0022376181513053,"est",1,108
0.0715638043217828,"se",1,108
1,"coverage",1,108
29.8501138687134,"time",1,108
0.014215625723474,"est",2,108
0.219783606787701,"se",2,108
1,"coverage",2,108
33.918897151947,"time",2,108
-0.0405258005398128,"est",1,109
0.0617658948088152,"se",1,109
1,"coverage",1,109
35.2197799682617,"time",1,109
0.094890387093785,"est",2,109
0.24105658260323,"se",2,109
1,"coverage",2,109
39.3062481880188,"time",2,109
-0.0224240619132861,"est",1,110
0.0700231085029997,"se",1,110
1,"coverage",1,110
33.0001358985901,"time",1,110
-0.0782624384834865,"est",2,110
0.144778012776673,"se",2,110
1,"coverage",2,110
32.9023239612579,"time",2,110
-0.0550490645673252,"est",1,111
0.057505667997791,"se",1,111
1,"coverage",1,111
32.355926990509,"time",1,111
-0.36324694652706,"est",2,111
0.247639993686638,"se",2,111
1,"coverage",2,111
39.6759548187256,"time",2,111
0.0192701672818263,"est",1,112
0.0578684658345401,"se",1,112
1,"coverage",1,112
33.0813021659851,"time",1,112
-0.0737029063005492,"est",2,112
0.22950233658794,"se",2,112
1,"coverage",2,112
38.8114998340607,"time",2,112
0.0274343074098473,"est",1,113
0.0710204616993163,"se",1,113
1,"coverage",1,113
36.2603938579559,"time",1,113
0.0449814593774365,"est",2,113
0.177070362982093,"se",2,113
1,"coverage",2,113
36.8565340042114,"time",2,113
-0.0312178029957337,"est",1,114
0.067893147574362,"se",1,114
1,"coverage",1,114
36.744912147522,"time",1,114
-0.0340697379502455,"est",2,114
0.330951835002965,"se",2,114
1,"coverage",2,114
32.5408890247345,"time",2,114
-0.0364088882927591,"est",1,115
0.0758782542400459,"se",1,115
1,"coverage",1,115
30.3028359413147,"time",1,115
0.115450749402575,"est",2,115
0.299723461060993,"se",2,115
1,"coverage",2,115
32.8150541782379,"time",2,115
0.00754564961937731,"est",1,116
0.0520289143211811,"se",1,116
1,"coverage",1,116
36.5518290996552,"time",1,116
-0.237235804678071,"est",2,116
0.242390970120718,"se",2,116
1,"coverage",2,116
33.558443069458,"time",2,116
0.00880822616227483,"est",1,117
0.0716276444190188,"se",1,117
1,"coverage",1,117
33.6044919490814,"time",1,117
-0.0384730981477039,"est",2,117
0.212094501375374,"se",2,117
1,"coverage",2,117
35.1299340724945,"time",2,117
0.0799788455422235,"est",1,118
0.0600405709358962,"se",1,118
1,"coverage",1,118
31.8542039394379,"time",1,118
0.152130894623276,"est",2,118
0.351720060360004,"se",2,118
1,"coverage",2,118
31.3042681217194,"time",2,118
0.125816609503747,"est",1,119
0.0642559467704952,"se",1,119
1,"coverage",1,119
38.667888879776,"time",1,119
0.131090907646784,"est",2,119
0.223172799745054,"se",2,119
1,"coverage",2,119
33.9445610046387,"time",2,119
-0.0617240706638285,"est",1,120
0.075512965183059,"se",1,120
1,"coverage",1,120
30.2711160182953,"time",1,120
0.00361229486600134,"est",2,120
0.28307511059949,"se",2,120
1,"coverage",2,120
34.9321851730347,"time",2,120
-0.06453812610994,"est",1,121
0.0791288281498335,"se",1,121
1,"coverage",1,121
31.1471090316772,"time",1,121
0.130017081864867,"est",2,121
0.268057850818329,"se",2,121
1,"coverage",2,121
33.5551691055298,"time",2,121
